seqid	sample	count	domain	phylum	class	order	family	genus	species
b5072fc79b455f2c21b24d42cc9cee4a	P28309_1052	2367	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	NA
b5072fc79b455f2c21b24d42cc9cee4a	P28309_1054	62	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	NA
8072392f31d90a61d0f5337164f4b318	P28309_1050	100	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muriicola	Muriicola sp004139715
c64d0b194420756c348758b5e64f855e	P28309_1050	10159	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
c64d0b194420756c348758b5e64f855e	P28309_1052	66	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
c64d0b194420756c348758b5e64f855e	P28309_1053	116	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
c64d0b194420756c348758b5e64f855e	P28309_1054	45	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
c64d0b194420756c348758b5e64f855e	P28309_1056	34	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
c64d0b194420756c348758b5e64f855e	P28309_1057	105	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
1975239457ce470ed8511b3221405b13	P28309_1042	66	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
1975239457ce470ed8511b3221405b13	P28309_1043	21	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
1975239457ce470ed8511b3221405b13	P28309_1044	690	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
1975239457ce470ed8511b3221405b13	P28309_1046	5380	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
1975239457ce470ed8511b3221405b13	P28309_1047	338	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
1975239457ce470ed8511b3221405b13	P28309_1048	766	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
1975239457ce470ed8511b3221405b13	P28309_1052	95	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
1975239457ce470ed8511b3221405b13	P28309_1054	1239	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
1975239457ce470ed8511b3221405b13	P28309_1055	283	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Tabrizicola aquatica
7a826712ad38ae0a0408e625913fba29	P28309_1042	6	Bacteria	Spirochaetota	Spirochaetia	NA	NA	NA	NA
3e1907abeabb689f2d5384ec3911dd9c	P28309_1057	2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera	NA
763f7cdac6bf1a82d3e05e96567bcc16	P28309_1042	21	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
763f7cdac6bf1a82d3e05e96567bcc16	P28309_1044	2246	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
763f7cdac6bf1a82d3e05e96567bcc16	P28309_1046	2127	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
763f7cdac6bf1a82d3e05e96567bcc16	P28309_1047	136	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
763f7cdac6bf1a82d3e05e96567bcc16	P28309_1048	26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
763f7cdac6bf1a82d3e05e96567bcc16	P28309_1054	255	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
763f7cdac6bf1a82d3e05e96567bcc16	P28309_1055	38	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
0dcfd6840dc5fca6d15ab891176513ce	P28309_1042	45	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
0dcfd6840dc5fca6d15ab891176513ce	P28309_1046	6321	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
0dcfd6840dc5fca6d15ab891176513ce	P28309_1047	508	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
0dcfd6840dc5fca6d15ab891176513ce	P28309_1048	59	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
0dcfd6840dc5fca6d15ab891176513ce	P28309_1054	413	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
0dcfd6840dc5fca6d15ab891176513ce	P28309_1055	531	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
6c85a781bf0fdb3b415403ee67b88633	P28309_1050	63	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
6c85a781bf0fdb3b415403ee67b88633	P28309_1052	1100	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
6c85a781bf0fdb3b415403ee67b88633	P28309_1053	78	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
6c85a781bf0fdb3b415403ee67b88633	P28309_1054	455	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
6c85a781bf0fdb3b415403ee67b88633	P28309_1056	4672	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
6c85a781bf0fdb3b415403ee67b88633	P28309_1057	1377	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
2788fd922ef917ea2cb0840f1d48f815	P28309_1042	30	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter difficilis
2788fd922ef917ea2cb0840f1d48f815	P28309_1046	4515	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter difficilis
2788fd922ef917ea2cb0840f1d48f815	P28309_1047	909	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter difficilis
2788fd922ef917ea2cb0840f1d48f815	P28309_1048	779	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter difficilis
2788fd922ef917ea2cb0840f1d48f815	P28309_1054	1299	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter difficilis
2788fd922ef917ea2cb0840f1d48f815	P28309_1055	117	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter difficilis
a468e58cbf1bac21d66e38679c52a690	P28309_1042	1651	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a468e58cbf1bac21d66e38679c52a690	P28309_1043	835	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a468e58cbf1bac21d66e38679c52a690	P28309_1044	1354	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a468e58cbf1bac21d66e38679c52a690	P28309_1046	429	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a468e58cbf1bac21d66e38679c52a690	P28309_1047	39	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a468e58cbf1bac21d66e38679c52a690	P28309_1048	152	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a468e58cbf1bac21d66e38679c52a690	P28309_1050	558	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a468e58cbf1bac21d66e38679c52a690	P28309_1051	236	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
a468e58cbf1bac21d66e38679c52a690	P28309_1052	1042	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp002379095
069f69032920c155dbe7be14c86e3a22	P28309_1042	2742	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
069f69032920c155dbe7be14c86e3a22	P28309_1043	929	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
069f69032920c155dbe7be14c86e3a22	P28309_1044	37	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
069f69032920c155dbe7be14c86e3a22	P28309_1046	54	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
069f69032920c155dbe7be14c86e3a22	P28309_1047	18	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
069f69032920c155dbe7be14c86e3a22	P28309_1048	39	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
069f69032920c155dbe7be14c86e3a22	P28309_1050	684	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
069f69032920c155dbe7be14c86e3a22	P28309_1051	955	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
069f69032920c155dbe7be14c86e3a22	P28309_1052	1446	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	NA
1dbd25c254a37d93f7e83f31ff1e1bbb	P28309_1050	40	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium sp002279935
5c3365e5d704e66ed3cb2077dd7a9814	P28309_1042	2	Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	RXIV01	RXIV01 sp003989085
ae99f3a1cd7f51b1a3e53774f4a5d0d7	P28309_1042	2823	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp900112285
ae99f3a1cd7f51b1a3e53774f4a5d0d7	P28309_1043	477	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp900112285
ae99f3a1cd7f51b1a3e53774f4a5d0d7	P28309_1050	694	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp900112285
ae99f3a1cd7f51b1a3e53774f4a5d0d7	P28309_1051	1357	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp900112285
ae99f3a1cd7f51b1a3e53774f4a5d0d7	P28309_1052	1127	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Polaromonas sp900112285
229dc8885dc27a94082269dfcc88adf1	P28309_1050	22	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalocapsa	NA
ab263622f97feabff28dfa95d205bfd2	P28309_1042	424	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1043	283	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1044	712	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1046	519	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1047	54	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1048	63	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1050	459	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1051	374	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1052	2017	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1054	422	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
ab263622f97feabff28dfa95d205bfd2	P28309_1055	316	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Methylotenera mobilis
4daadd024694122591e6b0177d91bf7c	P28309_1042	36	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus rigui
4daadd024694122591e6b0177d91bf7c	P28309_1043	28	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus rigui
4daadd024694122591e6b0177d91bf7c	P28309_1044	388	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus rigui
4daadd024694122591e6b0177d91bf7c	P28309_1046	4183	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus rigui
4daadd024694122591e6b0177d91bf7c	P28309_1047	474	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus rigui
4daadd024694122591e6b0177d91bf7c	P28309_1048	303	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus rigui
4daadd024694122591e6b0177d91bf7c	P28309_1052	68	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus rigui
4daadd024694122591e6b0177d91bf7c	P28309_1054	175	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus rigui
cc3972883fd7f6156ba7a61c2172183b	P28309_1049	7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
cc3972883fd7f6156ba7a61c2172183b	P28309_1050	2280	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
cc3972883fd7f6156ba7a61c2172183b	P28309_1052	248	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
cc3972883fd7f6156ba7a61c2172183b	P28309_1053	154	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
cc3972883fd7f6156ba7a61c2172183b	P28309_1054	141	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
cc3972883fd7f6156ba7a61c2172183b	P28309_1056	1936	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
cc3972883fd7f6156ba7a61c2172183b	P28309_1057	943	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
5ff55c106551051823e7fd326f5f1510	P28309_1042	1046	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
5ff55c106551051823e7fd326f5f1510	P28309_1043	519	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
5ff55c106551051823e7fd326f5f1510	P28309_1044	190	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
5ff55c106551051823e7fd326f5f1510	P28309_1046	161	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
5ff55c106551051823e7fd326f5f1510	P28309_1048	53	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
5ff55c106551051823e7fd326f5f1510	P28309_1050	813	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
5ff55c106551051823e7fd326f5f1510	P28309_1051	1000	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
5ff55c106551051823e7fd326f5f1510	P28309_1052	1481	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
5ff55c106551051823e7fd326f5f1510	P28309_1054	25	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga aromaticivorans
8b054bb346192670f8a4a03dd3a92648	P28309_1042	8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1043	13	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1044	75	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1046	564	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1047	64	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1048	70	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1050	14	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1052	46	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1054	4118	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
8b054bb346192670f8a4a03dd3a92648	P28309_1055	333	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp003060885
df4a196d66cc6257c6927e39e01ea431	P28309_1042	30	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
df4a196d66cc6257c6927e39e01ea431	P28309_1044	211	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
df4a196d66cc6257c6927e39e01ea431	P28309_1046	3848	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
df4a196d66cc6257c6927e39e01ea431	P28309_1047	346	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
df4a196d66cc6257c6927e39e01ea431	P28309_1048	160	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
df4a196d66cc6257c6927e39e01ea431	P28309_1054	456	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
df4a196d66cc6257c6927e39e01ea431	P28309_1055	69	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NBD-18	NBD-18 sp003507735
c8c27991fc4b9dbaf393e756a8480704	P28309_1047	3	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	ClostridiumD	NA
c8c27991fc4b9dbaf393e756a8480704	P28309_1048	7	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	ClostridiumD	NA
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1042	1308	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1043	236	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1046	224	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1047	24	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1048	144	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1050	681	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1051	1065	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1052	885	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
acbb69f2765ac3cdfee0c072acb0acfc	P28309_1054	54	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas sp902706035
cf25d4a90f748550689c08313753196f	P28309_1051	11	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
cf25d4a90f748550689c08313753196f	P28309_1055	35	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
301b55f445d74227aace8d7cba5d6911	P28309_1042	179	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter sp003060865
301b55f445d74227aace8d7cba5d6911	P28309_1043	69	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter sp003060865
301b55f445d74227aace8d7cba5d6911	P28309_1044	174	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter sp003060865
301b55f445d74227aace8d7cba5d6911	P28309_1046	2349	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter sp003060865
301b55f445d74227aace8d7cba5d6911	P28309_1047	239	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter sp003060865
301b55f445d74227aace8d7cba5d6911	P28309_1048	717	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter sp003060865
301b55f445d74227aace8d7cba5d6911	P28309_1050	97	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter sp003060865
